,10033394683,10033394710,10556615839,10979381512,11497417647,12566155558,1314391479,1351410897,1377649981,1382098366,1785220738,1944588188,2012502036,2021402068,2021402181,2021402211,2021886507,2025439723,2028085152,250846405,250854455,315731994,315874087,3409521979,3591650063,3925026775,4535407020,4557857552,4756339743,4770800198,4826997637,5088336632,5091321231,5091321232,5091321261,5273502652,5273502664,5304542021,6070640225,6080591472,6080591482,6082860449,6098627366,6143316100,6143316112,6370758217,6373168047,9182429640,9182594857,9199741768,9201134022,9235768197,9251435991
10033394683,0.0,33.5710535519903,274.10798102076683,214.98953500953567,912.1527353336115,496.79074708241376,276.94537940410004,716.0525703098053,380.7271363161546,744.5619176180552,678.4976919150104,620.0319332906886,494.03931405008,721.2921168189399,642.3086315974529,569.1746640696633,730.5003828203639,586.7584996249456,878.646999519602,300.6789961377234,701.8119795744055,176.06179524462294,186.85386701620388,919.2385104662673,437.9151454290462,399.0877039788792,73.12457595796675,513.1309159833161,998.6694650435339,463.05983635016275,551.4093425114138,366.07415088721723,253.165042561428,251.70767007909288,430.3352604793098,224.59737367733968,194.9419622200658,502.85427493390483,206.69718818195994,309.08752014733403,325.90594994612337,154.3197136166832,565.0285805740278,491.0474741391411,506.7763140284229,349.6177135346455,441.21707314491596,383.9333446489184,298.0382771149366,371.84826686608113,272.1312802654402,219.48575855509472,506.2993357927479
10033394710,33.5710535519903,0.0,294.6605083447772,235.54206233354606,932.7052626576219,482.17482326696575,297.4979067281104,736.6050976338156,347.15608276416435,765.1144449420656,699.0502192390207,641.5583372089277,515.5657179683192,687.7210632669497,608.7375780454626,535.603610517673,751.0529101443742,607.3110269489559,845.0759459676117,267.107942585733,722.3645068984158,196.6143225686333,208.3802709344431,885.667456914277,458.4676727530566,419.64023130288956,39.55352240597644,479.5598624313257,965.0984114915436,436.7309027275508,517.8382889594234,332.5030973352269,273.7175698854384,272.26019740310323,396.7642069273195,191.0263201253494,161.37090866807551,469.28322138191453,173.1261346299696,330.61392406557326,347.4323538643626,174.87224094069356,585.5811078980382,511.6000014631515,480.447380405811,371.1441174528847,462.7434770631552,405.45974856715765,319.5646810331758,393.37467078432036,293.6576841836794,240.0382858791051,526.8518631167583
10556615839,274.10798102076683,294.6605083447772,0.0,101.86958561197477,692.4185354195886,257.8103111855136,232.42364379010758,551.3945637271461,276.2288838446889,498.562466008822,504.36479334200567,460.6781384320401,692.2570099942375,658.5637757372173,579.5802905157298,506.4463229879403,456.3924017995972,321.189727407516,815.918658437879,485.4746014153941,445.45508028752323,135.66111335408482,431.9262943427567,706.5853371231541,267.11907531775825,228.29163386759126,329.2249558464736,617.2884442292067,815.7958142248613,224.07940045326262,737.1520773159216,316.8914253540255,72.56691810776157,68.22385008543088,257.59520588413073,378.2145497027519,348.55913824547804,440.1259338521819,462.79756807046675,528.6296296222857,531.614634308313,231.089808343816,299.4598083565983,252.06703824224095,267.7958781315228,555.3263978968351,646.2388277851636,584.2955629377725,496.255973059094,436.2565762231366,472.49349855429426,97.60925392028123,335.25068758542466
10979381512,214.98953500953567,235.54206233354606,101.86958561197477,0.0,745.035149242993,281.8012120728781,214.39896117365623,555.0730477478155,183.6504617811071,577.4443315274367,517.5181693530204,464.35662245270953,633.5078396567116,565.9853536736356,487.0018684521481,413.8679009243586,537.3924367063547,417.405799756149,723.3402363742973,392.8961793518123,532.6579999478089,38.92773976491276,372.8078483315256,730.5762380105185,270.79755933842773,231.97011788826075,252.33875192999886,524.710022165625,810.0071925877852,248.0703013406271,644.5736552523398,224.3130032904438,83.81234269263146,79.46927467030078,221.19104718303296,285.6361276391702,255.9807161818963,347.5475117886002,385.911364153992,469.88045928475975,472.86546397078695,171.97136233258485,395.6758807052313,276.0579391296055,291.7867790188873,496.57722755930905,587.4896574476376,525.5463926002465,437.506802721568,426.50344515824236,413.7443282167683,4.812303036232729,339.1817497021294
11497417647,912.1527353336115,932.7052626576219,692.4185354195886,745.035149242993,0.0,651.9746706760079,647.8791416359358,317.24980001201345,847.0467035613403,254.99021995451702,315.34997412102877,427.07764383306005,645.3835608403226,1302.575702695329,1223.5922174738412,1150.4582499460519,544.2279059353106,435.5902770617215,1459.9305853959909,1129.4865283735057,335.6294003575961,775.7422612029075,997.0208423482259,840.3117904138642,477.3139858244174,531.8748805897853,967.2697101593179,1261.3003711873184,903.6313183605746,665.5995477223065,1381.1640042740328,960.9033523121367,668.789747114562,673.1328151368926,699.1153531531745,1022.2264766608632,992.5710652035893,1084.1378608102934,1097.6258531569251,911.2142215390085,914.1992262250358,763.3453655271694,476.2379316520205,594.3048016608008,668.7690131188704,915.5501496974322,1000.0165695322534,924.2163494550513,800.1727573945554,594.1692805265767,857.7314110092902,740.2228462067603,409.13203852823995
12566155558,496.79074708241376,482.17482326696575,257.8103111855136,281.8012120728781,651.9746706760079,0.0,486.8009532902971,769.2389419302333,228.60549201494288,396.9844507214909,511.2767163769744,678.5225166351272,915.3090517295898,742.4659295892069,663.48244436772,590.3484768399304,327.37488475070563,216.38439361428635,899.8208122898691,569.376755267384,343.8770650001921,320.7289518377909,647.39194734401,456.196087408967,312.324459229783,474.77203309278434,450.64798191101033,701.1905980811965,535.6270419862334,47.15833617590899,821.0542311679116,400.79357920601547,329.9965860871472,326.0341612709445,85.41061633964628,462.1167035547419,432.461292097468,524.028087704172,584.2205941350037,751.681671357638,754.6666760436653,453.77257440546305,194.65447456336864,78.37483792120148,16.79434244286246,778.3784396321875,869.2908695205158,807.3476046731247,719.3080147944462,677.0994069553391,695.5455402896465,286.61351510911084,342.16261062039337
1314391479,276.94537940410004,297.4979067281104,232.42364379010758,214.39896117365623,647.8791416359358,486.8009532902971,0.0,439.1071909057051,398.0494229547634,494.3924799156982,401.55231251091004,348.3907656105992,492.241973218479,780.3843148472913,701.4008296258044,628.2668620980148,686.7748784141305,409.4005920250835,937.7391975479535,523.451708034081,517.0193154763799,175.47122140874353,361.8134864187147,935.5759792279378,218.15904861216723,150.16907852231668,332.0623542298068,704.7251986274152,1046.1782908393948,453.07004255804617,775.1291839346085,438.7119644641,169.8190402759257,169.82549629664436,435.59000835668917,416.1916563214388,386.5362448641649,561.9464729622564,462.4184972274139,358.96979107405497,361.95479576008216,128.13800959765805,450.0482466153825,481.05768034702453,496.78652023630633,385.66655934860427,476.5789892369329,414.63572438954174,326.59613451086324,212.10448398458618,302.8336600060635,209.6864399332328,286.5432389758689
1351410897,716.0525703098053,736.6050976338156,551.3945637271461,555.0730477478155,317.24980001201345,769.2389419302333,439.1071909057051,0.0,730.2787093076225,421.0434109133789,257.9622255532585,111.27697005114862,328.133760828309,1112.613601200151,1033.6301159786638,960.4961484508743,874.2242558239072,601.6434680205836,1269.968483900813,939.5244268783279,665.6257502461929,585.7801597077299,778.8469023477965,1170.3081403024605,486.054544083721,323.10292985955476,771.1695451355116,1071.3382696921403,1258.6892526538963,735.508031197982,962.5665410061213,770.9412508169592,478.8276456193845,483.17071364171517,766.6543339899565,832.2643751656856,802.6089637084117,894.1757593151159,901.525688133119,671.1102634364902,674.0952681225175,567.2452005033631,642.2911226108826,760.3579926196628,779.2245088762421,674.2755269349543,756.5027998751019,674.1948072613518,560.0687992920372,367.0329452891385,626.7735199862623,550.2607447115827,474.7003037611531
1377649981,380.7271363161546,347.15608276416435,276.2288838446889,183.6504617811071,847.0467035613403,228.60549201494288,398.0494229547634,730.2787093076225,0.0,619.2017403926519,658.9929614837573,639.5622840125166,817.0546971194458,519.2493937165113,440.2659084950239,367.1319409672344,549.5921744218667,438.60168328544745,676.6042764171732,395.8270112466116,566.0943546713531,222.57820154601984,512.3732068412083,587.5606059495858,446.0032208982348,407.1757794480678,315.6292414082088,477.9740622085008,666.9915605268525,181.44715583903388,686.0354906651102,194.95549258175927,258.17164092534557,253.8285729030149,233.12686144642916,327.0979630519405,297.4425515946666,300.81155183147604,449.20185363220196,634.6068599723386,656.4123214335214,355.5182197953191,416.87176423452973,300.59212759236254,225.163633517294,680.1240850220435,763.3885690004814,709.0932500629807,621.0536601843022,610.1539069393496,597.2911856795025,188.4627648173398,489.8788557271763
1382098366,744.5619176180552,765.1144449420656,498.562466008822,577.4443315274367,254.99021995451702,396.9844507214909,494.3924799156982,421.0434109133789,619.2017403926519,0.0,207.27878502337742,330.326985618273,669.4767862181916,1128.325703234047,1049.34221801256,976.2082504847705,489.9850326481535,180.60005710720452,1285.6805859347091,955.236528912224,282.5249484356338,608.1514434873511,829.4300246326695,786.0689171267071,316.6984441235693,378.38821886954776,799.6788924437616,1087.0503717260365,849.3884450734175,437.75458455361803,1206.914004812751,786.6533528508553,501.19892939900575,505.5419974213364,471.27038998448614,847.9764771995817,818.3210657423078,909.887861349012,930.035035441369,803.1430324413571,806.1280371273845,595.7545478116131,221.24771169750352,339.31458170628395,413.7787931643534,807.4789605997809,891.945380434602,816.1451603574,692.1015682969041,486.09809142892533,749.6602219116389,572.632028491204,248.60025818704673
1785220738,678.4976919150104,699.0502192390207,504.36479334200567,517.5181693530204,315.34997412102877,511.2767163769744,401.55231251091004,257.9622255532585,658.9929614837573,207.27878502337742,0.0,167.2458002581526,500.8176325040204,1075.0587228053557,996.0752375838688,922.9412700560792,655.7132882071171,346.32831266616824,1232.413605506018,901.9695484835329,453.9470361174647,548.2252813129348,750.4911465879303,951.7971726856707,289.2602437468345,285.5480514647597,733.6146667407166,1033.7833912973451,1015.1167006323811,477.54580564472343,1153.64702438406,733.3863724221641,441.2727672245894,445.6158352469201,511.06161107559154,794.7094967708906,765.0540853136167,856.6208809203208,863.9708097383241,642.754507676624,645.7395123626513,529.690322108568,386.97596725646724,505.04283726524767,521.2622833229835,647.0904358350477,731.5568556698689,653.4014056279971,531.713043532171,329.4780668943435,589.2716971469057,512.7058663167877,221.07829645065698
1944588188,620.0319332906886,641.5583372089277,460.6781384320401,464.35662245270953,427.07764383306005,678.5225166351272,348.3907656105992,111.27697005114862,639.5622840125166,330.326985618273,167.2458002581526,0.0,339.1498005999185,1021.8971759050448,942.9136906835579,869.7797231557684,820.3120182664263,510.92704272547746,1179.252058605707,848.808001583222,612.8519340539068,495.06373441262417,677.7770295607424,1116.3959027449794,395.3381187886151,232.38650456444884,680.4531198404057,980.6218443970344,1179.7154306916907,644.7916059028761,1096.5303435998337,680.2248255218532,388.1112203242786,392.45428834660925,675.9379086948506,741.5479498705797,711.8925384133058,803.4593340200099,793.6144883864511,570.0403906494362,573.0253953354635,476.5287752082573,551.5746973157765,669.6415673245567,688.5080835811362,574.3763188078598,658.842738642681,580.6872886008091,458.9989265049831,256.9286405839488,516.5575801197178,459.5443194164769,383.9838784660472
